ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
1392	庭	庭	tʰiŋ21	tʰɪŋ21/tʰeŋ21	ting4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1393	停	停	tʰiŋ21	tʰɪŋ21/tʰeŋ21	ting4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1394	亭	亭	tʰiŋ21	tʰɪŋ21/tʰeŋ21	ting4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1395	蜓	蜓	tʰiŋ21	tʰɪŋ21/tʰeŋ21	ting4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1396	廷	廷	tʰiŋ21	tʰɪŋ21/tʰeŋ21	ting4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1397	丁	丁	tiŋ55	tɪŋ55/teŋ55	ding1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1398	釘	钉	tiŋ55	tɪŋ55/teŋ55	ding1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	鐵釘。	
1399	馨	馨	hiŋ55	hɪŋ55/heŋ55	hing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1400	星	星	ɬiŋ55	ɬɪŋ55/ɬeŋ55	sling1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1401	曐	曐	ɬiŋ55	ɬɪŋ55/ɬeŋ55	sling1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1402	腥	腥	ɬiŋ55	ɬɪŋ55/ɬeŋ55	sling1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1403	姘	姘	pʰiŋ33	pʰɪŋ33/pʰeŋ33	ping3	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1404	靈	灵	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1405	霛	霛	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1406	𩆈	𩆈	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1407	鈴	铃	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1408	伶	伶	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1409	拎	拎	niŋ55	nɪŋ55/neŋ55	ning1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1410	零	零	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1411	翎	翎	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1412	寧	宁	niŋ21	nɪŋ21/neŋ21	ning4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	安寧。	
1413	汀	汀	tʰɛŋ55	tʰɛːŋ55	teng1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1414	聽	听	tʰɛŋ55	tʰɛːŋ55	teng1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	聽見。	
1415	廳	厅	tʰɛŋ55	tʰɛːŋ55	teng1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1416	銘	铭	miŋ21	mɪŋ21/meŋ21	ming4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1417	瓶	瓶	pʰiŋ21	pʰɪŋ21/pʰeŋ21	ping4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1418	缾	缾	pʰiŋ21	pʰɪŋ21/pʰeŋ21	ping4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1419	屏	屏	pʰiŋ21	pʰɪŋ21/pʰeŋ21	ping4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1420	萍	萍	pʰiŋ21	pʰɪŋ21/pʰeŋ21	ping4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1421	蓱	蓱	pʰiŋ21	pʰɪŋ21/pʰeŋ21	ping4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1422	螢	萤	0iŋ21	jɪŋ21/jeŋ21	jing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1423	蒸	蒸	tʃiŋ55	t͡ʃɪŋ55/t͡ʃeŋ55	zing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1424	䒱	䒱	tʃiŋ55	t͡ʃɪŋ55/t͡ʃeŋ55	zing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1425	烝	烝	tʃiŋ55	t͡ʃɪŋ55/t͡ʃeŋ55	zing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1426	承	承	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1427	丞	丞	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1428	澂	澂	kʰiŋ21	kʰɪŋ21/kʰeŋ21	king4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1429	澄	澄	kʰiŋ21	kʰɪŋ21/kʰeŋ21	king4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1430	懲	惩	tʃʰiŋ21	t͡ʃʰɪŋ21/t͡ʃʰeŋ21	cing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1431	陵	陵	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1432	凌	凌	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1433	蔆	蔆	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1434	菱	菱	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1435	䔖	䔖	liŋ21	lɪŋ21/leŋ21	ling4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「菱」字。
1436	應	应	0iŋ55	jɪŋ55/jeŋ55	jing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	應當、應用讀音亦同。	
1437	鷹	鹰	0iŋ55	jɪŋ55/jeŋ55	jing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1438	憑	凭	pʰɐŋ21	pʰɐŋ21	pang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1439	冫	冫	piŋ55	pɪŋ55/peŋ55	bing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「冰」字。
1440	冰	冰	piŋ55	pɪŋ55/peŋ55	bing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1441	蠅	蝇	0iŋ55	jɪŋ55/jeŋ55	jing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1442	繩	绳	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1443	乘	乘	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1444	椉	椉	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1445	𠅞	𠅞	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1446	塍	塍	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	田塍。	
1447	塖	塖	ʃiŋ21	ʃɪŋ21/ʃeŋ21	sing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	田塍。	同「塍」字。
1448	升	升	ʃiŋ55	ʃɪŋ55/ʃeŋ55	sing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1449	昇	升	ʃiŋ55	ʃɪŋ55/ʃeŋ55	sing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1450	仍	仍	0iŋ21	jɪŋ21/jeŋ21	jing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1451	扔	扔	0iŋ21	jɪŋ21/jeŋ21	jing4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1452	徵	征	tʃiŋ55	t͡ʃɪŋ55/t͡ʃeŋ55	zing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	征求。	
1453	凝	凝	niŋ21	nɪŋ21/neŋ21	ning4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1454	興	兴	hiŋ55	hɪŋ55/heŋ55	hing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	興旺。	
1455	稱	称	tʃʰiŋ55	t͡ʃʰɪŋ55/t͡ʃʰeŋ55	cing1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	稱呼。	
1456	登	登	tɐŋ55	tɐŋ55	dang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1457	燈	灯	tɐŋ55	tɐŋ55	dang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1458	楞	楞	lɐŋ21	lɐŋ21	lang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1459	棱	棱	lɐŋ21	lɐŋ21	lang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1460	稜	棱	lɐŋ21	lɐŋ21	lang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「棱」字。
1461	僧	僧	tʃɐŋ55	t͡ʃɐŋ55	zang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1462	崩	崩	pɐŋ55	pɐŋ55	bang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1463	增	增	tʃɐŋ55	t͡ʃɐŋ55	zang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1464	憎	憎	tʃɐŋ55	t͡ʃɐŋ55	zang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1465	曾	曾	tʃɐŋ55	t͡ʃɐŋ55	zang1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	姓。	
1466	層	层	tʃʰɐŋ21	t͡ʃʰɐŋ21	cang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1467	曾	曾	tʃʰɐŋ21	t͡ʃʰɐŋ21	cang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	曾經。	
1468	朋	朋	pʰɐŋ21	pʰɐŋ21	pang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1469	弘	弘	huŋ21	hʊŋ21	hung4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1470	能	能	nɐŋ21	nɐŋ21	nang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1471	騰	腾	tʰɐŋ21	tʰɐŋ21	tang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1472	藤	藤	tʰɐŋ21	tʰɐŋ21	tang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1473	謄	誊	tʰɐŋ21	tʰɐŋ21	tang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1474	恆	恒	hɐŋ21	hɐŋ21	hang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1475	𢛢	𢛢	hɐŋ21	hɐŋ21	hang4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1476	尤	尤	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1477	郵	邮	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1478	憂	忧	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1479	優	优	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1480	劉	刘	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1481	留	留	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1482	流	流	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1483	㳅	㳅	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1484	榴	榴	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	石榴。	
1485	瑠	琉	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	琉璃。	同「琉」字。
1486	餾	馏	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1487	硫	硫	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	硫磺。	
1488	秋	秋	tʃʰɐu55	t͡ʃʰɐu55	cau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	秋天、秋千讀音亦同。	
1489	秌	秌	tʃʰɐu55	t͡ʃʰɐu55	cau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	秋天、秋千讀音亦同。	同「秋」字。
1490	猷	猷	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1491	猶	犹	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1492	悠	悠	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	悠悠。	
1493	油	油	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1494	由	由	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1495	游	游	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1496	牛	牛	ŋɐu21	ŋɐu21	ngau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1497	修	修	ɬɐu55	ɬɐu55	slau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1498	羞	羞	ɬɐu55	ɬɐu55	slau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1499	抽	抽	tʃʰɐu55	t͡ʃʰɐu55	cau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1500	𢭆	𢭆	tʃʰɐu55	t͡ʃʰɐu55	cau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1501	㨨	㨨	tʃʰɐu55	t͡ʃʰɐu55	cau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1502	周	周	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1503	州	州	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1504	洲	洲	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1505	舟	舟	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1506	讎	雠	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1507	酬	酬	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1508	醻	醻	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1509	柔	柔	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		標音誤爲[ɐu]，此地應爲[iɐu]。
1510	揉	揉	0iɐu21	jɐu21	jau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		標音誤爲[ɐu]，此地應爲[iɐu]。
1511	收	收	ʃɐu55	ʃɐu55	sau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1512	丘	丘	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1513	丠	丠	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1514	鳩	鸠	kɐu55	kɐu55	gau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1515	鬮	阄	kɐu55	kɐu55	gau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	拈鬮。	
1516	丩	丩	tɐu35	tɐu35	dau2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	糾纏。	同「糾」字。
1517	𢯱	𢯱	ɬɐu35	ɬɐu35	slau2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1518	搜	搜	ɬɐu35	ɬɐu35	slau2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1519	𩜯	𩜯	ɬuk5	ɬʊk̚5	sluk1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	飯餿了。	同「餿」字。
1520	餿	馊	ɬuk5	ɬʊk̚5	sluk1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	飯餿了。	
1521	䬒	䬒	ɬɐu55	ɬɐu55	slau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1522	颼	飕	ɬɐu55	ɬɐu55	slau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1523	搊	搊	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	搊起來。	
1524	鄒	邹	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1525	鄹	鄹	tʃɐu55	t͡ʃɐu55	zau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1526	愁	愁	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1527	休	休	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1528	囚	囚	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1529	泅	泅	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	游水。	
1530	汓	汓	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	游水。	同「泅」字。
1531	綢	绸	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1532	稠	稠	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1533	籌	筹	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1534	仇	仇	tʃʰɐu21	t͡ʃʰɐu21	cau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	姓。	
1535	求	求	kʰɐu21	kʰɐu21	kau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1536	𡨃	𡨃	kʰɐu21	kʰɐu21	kau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1537	球	球	kʰɐu21	kʰɐu21	kau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1538	浮	浮	fɐu21	fɐu21	fau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1539	謀	谋	mɐu21	mɐu21	mau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1540	矛	矛	mɛu21	mɛːu21	meu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1541	𢦵	𢦵	mɛu21	mɛːu21	meu4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1542	侯	侯	hɐu21	hɐu21	hau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1543	矦	矦	hɐu21	hɐu21	hau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1544	𥎦	𥎦	hɐu21	hɐu21	hau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1545	猴	猴	hɐu21	hɐu21	hau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1546	喉	喉	hɐu21	hɐu21	hau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1547	歐	欧	0ɐu55	Øɐu55	au1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1548	甌	瓯	0ɐu55	Øɐu55	au1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1549	䁱	䁱	kʰɐu55	kʰɐu55	kau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	眼瞘。	同「瞘」字。
1550	瞘	眍	kʰɐu55	kʰɐu55	kau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	眼瞘。	
1551	樓	楼	lɐu21	lɐu21	lau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1552	摟	搂	lɐu35	lɐu35	lau2	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	摟取。	
1553	摳	抠	kʰɐu55	kʰɐu55	kau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1554	偷	偷	tʰɐu55	tʰɐu55	tau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1555	頭	头	tʰɐu21	tʰɐu21	tau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1556	投	投	tʰɐu21	tʰɐu21	tau4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1557	鉤	钩	ŋɐu55	ŋɐu55	ngau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1558	溝	沟	kɐu55	kɐu55	gau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1559	兜	兜	tɐu55	tɐu55	dau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1560	幽	幽	0iɐu55	jɐu55	jau1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1561	彪	彪	piu55	piːu55	biu1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1562	侵	侵	tʃʰɐm55	t͡ʃʰɐm55	cam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1563	𢔀	𢔀	tʃʰɐm55	t͡ʃʰɐm55	cam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1564	尋	寻	tʃʰɐm21	t͡ʃʰɐm21	cam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1565	𢒫	𢒫	tʃʰɐm21	t͡ʃʰɐm21	cam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1566	林	林	lɐm21	lɐm21	lam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1567	淋	淋	lɐm21	lɐm21	lam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）	淋漓。	
1568	臨	临	lɐm21	lɐm21	lam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1569	斟	斟	tʃɐm55	t͡ʃɐm55	zam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1570	針	针	tʃɐm55	t͡ʃɐm55	zam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1571	鍼	针	tʃɐm55	t͡ʃɐm55	zam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1572	沈	沉	tʃʰɐm21	t͡ʃʰɐm21	cam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1573	沉	沉	tʃʰɐm21	t͡ʃʰɐm21	cam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1574	壬	壬	0iɐm22	jɐm22	jam6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1575	深	深	ʃɐm55	ʃɐm55	sam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1576	淫	淫	0iɐm22	jɐm22	jam6	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1577	心	心	ɬɐm55	ɬɐm55	slam1	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1578	琴	琴	kʰɐm21	kʰɐm21	kam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		
1579	㩒	㩒	kʰɐm21	kʰɐm21	kam4	2007年謝建猷《廣西漢語方言研究》（小學堂網站）		同「擒」字。
