ID	繁體	簡體	IPA_S	IPA_T	粵拼	來源	詞例	leimaau附註
2261	捏	捏	nit24	nit24	nit5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	捏緊。	
2262	憐	怜	lin21	lin21	lin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	可憐。	
2263	蓮	莲	lin21	lin21	lin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	蓮花，蓮蓬。	
2264	練	练	lin22	lin22	lin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	練習，熟練。	
2265	煉	炼	lin22	lin22	lin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	煉丹。	
2266	楝	楝	lin22	lin22	lin6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	苦楝樹。	
2267	箋	笺	ʧʰin53	tʃʰin53	cin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	便箋，信箋。	
2268	薦	荐	ʧin55	tʃin55	zin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	推薦，棕薦，稿薦。	
2269	節	节	ʧit3	tʃit3	zit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	竹節，節約。	
2270	千	千	ʧʰin53	tʃʰin53	cin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	數字，千萬。	
2271	切	切	ʧʰit3	tʃʰit3	cit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	切開，迫切。	
2272	前	前	ʧin21	tʃin21	zin4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	前後，從前。	
2273	截	截	ʧit2	tʃit2	zit6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	斬釘截鐵，截斷。	原文標調誤爲[ʧit3]，此處應爲[ʧit2]。
2274	先	先	ɬin53	ɬin53	slin1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741	祖先，先進。	
2275	屑	屑	ɬit3	ɬit3	slit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P741，742	木屑，不屑一顧。	
2276	楔	楔	ɬit3	ɬit3	slit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	楔子。	
2277	肩	肩	kyn53	kyn53	gyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	肩膀。	
2278	堅	坚	kyn53	kyn53	gyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	堅強。	
2279	繭	茧	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	蠶繭。	
2280	趼	趼	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742		
2281	筧	笕	kan33	kan33	gaan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	水筧，筧橋。	
2282	見	见	kin55	kin55	gin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	看見，見識。	
2283	結	结	kyt3	kyt3	gyut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	打結，結果。	
2284	䥛	䥛	kyt24	kyt24	gyut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	鐮刀。	
2285	潔	洁	kyt24	kyt24	gyut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	清潔，潔白。	
2286	牽	牵	hyn53	hyn53	hyun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	牽牛花。	
2287	研	研	ŋan21	ŋan21	ngaan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742		
2288	研	研	ȵɛn53	ȵɛn53	njen1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742		
2289	硯	砚	jyn22	jyn22	jyun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	硯臺。	
2290	顯	显	hin33	hin33	hin2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	明顯，顯靈。	
2291	賢	贤	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	聖賢，賢惠。	
2292	弦	弦	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	上弦月。	
2293	絃	弦	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	琴絃。	原文作「弦」字。
2294	現	现	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P742	出現，現在。	
2295	煙	烟	jyn55	jyn55	jyun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	冒煙。	
2296	菸	烟	jyn55	jyn55	jyun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	香菸。	原文作「煙」字。
2297	燕	燕	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	燕子。	
2298	燕	燕	jyn55	jyn55	jyun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	姓，燕京；燕子。	
2299	宴	宴	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	宴會。	
2300	嚥	咽	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	下嚥。	
2301	咽	咽	jin55	jin55	jin3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	下嚥。	
2302	噎	噎	jit3	jit3	jit2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	噎住了。	
2303	搬	搬	pun53	pun53	bun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	搬家，搬運。	
2304	般	般	pun53	pun53	bun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	般配，一般。	
2305	半	半	pun55	pun55	bun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	半天，一半。	
2306	絆	绊	pun22	pun22	bun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	絆腳石，絆倒。	
2307	鉢	钵	put3	put3	but2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	鉢頭，衣鉢。	
2308	缽	钵	put3	put3	but2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	缽頭，衣缽。	
2309	撥	拨	put2	put2	but6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	撥款，點撥。	
2310	潘	潘	pʰun53	pʰun53	pun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	姓。	
2311	拚	拚	pʰun55	pʰun55	pun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	拼命。	原文誤爲[pʰiŋ55]，此處應爲[pʰun55]。
2312	判	判	pʰun55	pʰun55	pun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	判斷，審判。	
2313	潑	泼	pʰut3	pʰut3	put2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	潑水，潑辣。	
2314	盤	盘	pun21	pun21	bun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	盤子，算盤。	
2315	伴	伴	pun24	pun24	bun5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P743	夥伴，伴隨。	
2316	拌	拌	pun24	pun24	bun5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	攪拌，涼拌。	
2317	叛	叛	pun22	pun22	bun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	叛徒，背叛。	
2318	鈸	钹	pat2	pat2	baat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	銅質圓樂器。	
2319	瞞	瞒	mun21	mun21	mun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	隱瞞。	
2320	饅	馒	man22	man22	maan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	饅頭。	
2321	滿	满	mun24	mun24	mun5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	裝滿，滿意。	
2322	漫	漫	man22	man22	maan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	漫長，漫畫。	
2323	幔	幔	man22	man22	maan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	帷幔，幔帳。	
2324	末	末	mut24	mut24	mut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	末尾，鋸末。	
2325	沫	沫	mut24	mut24	mut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	泡沫。	
2326	抹	抹	mut24	mut24	mut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744		
2327	端	端	tun53	tun53	dun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	端午，端正。	
2328	短	短	tun33	tun33	dun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	長短，短命。	
2329	斷	断	tun24	tun24	dun5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744，745	決斷。	
2330	鍛	锻	tun55	tun55	dun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	鍛鍊。	
2331	掇	掇	tut3	tut3	dut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	拾掇；掂掇。	
2332	脫	脱	tʰut3	tʰut3	tut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P744	脫衣裳，脫線，擺脫。	
2333	團	团	tun21	tun21	dun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	團結，一團線，團長。	
2334	糰	团	tun21	tun21	dun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	糯米糰。	
2335	段	段	tun22	tun22	dun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	一段木頭，路段，階段。	
2336	緞	缎	tun22	tun22	dun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	綢緞，緞面。	
2337	椴	椴	tun22	tun22	dun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	椴樹，椴木。	
2338	奪	夺	tut2	tut2	dut6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	搶奪，奪權。	
2339	暖	暖	nun24	nun24	nun5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	溫暖，暖和。	
2340	鸞	鸾	lun21	lun21	lun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	鸞鳳。	
2341	卵	卵	lun33	lun33	lun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	雞卵。	
2342	亂	乱	lun22	lun22	lun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	混亂，亂動。	
2343	捋	捋	lut24	lut24	lut5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	捋袖。	
2344	鑽	钻	ʧon53	tʃon53	zon1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	動詞，鑽洞。	
2345	纂	纂	ʧon22	tʃon22	zon6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	編纂。	
2346	攢	攒	ʧon33	tʃon33	zon2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	積攢。	
2347	鑽	钻	ʧon55	tʃon55	zon3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	名詞，木工具，鑽子。	
2348	汆	汆	ʧʰon53	tʃʰon53	con1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	汆丸子，汆湯，汆青菜。	
2349	竄	窜	ʧʰun55	tʃʰun55	cun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P745	東竄西竄。	
2350	撮	撮	ʧut3	tʃut3	zut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	一撮毛，一撮米。	
2351	酸	酸	ɬun53	ɬun53	slun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	硫酸，味道。	
2352	算	算	ɬun55	ɬun55	slun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	算賬，計算。	
2353	蒜	蒜	ɬun55	ɬun55	slun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	大蒜，蒜苗。	
2354	官	官	kun53	kun53	gun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	當官，官司。	
2355	棺	棺	kun53	kun53	gun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	棺材。	
2356	觀	观	kun53	kun53	gun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	參觀，觀音。	
2357	冠	冠	kun53	kun53	gun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	衣冠。	
2358	管	管	kun33	kun33	gun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	不管，管理。	
2359	館	馆	kun33	kun33	gun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	館子，圖書館。	
2360	貫	贯	kun55	kun55	gun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	一貫，貫徹。	
2361	灌	灌	kun55	kun55	gun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	灌溉，澆灌。	
2362	罐	罐	kun55	kun55	gun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	瓦罐，罐頭。	
2363	觀	观	kun55	kun55	gun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	道觀，寺觀。	
2364	冠	冠	kun55	kun55	gun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	冠軍。	
2365	括	括	kut3	kut3	gut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	包括。	
2366	聒	聒	kut3	kut3	gut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	聒耳朵，面聒（打耳光）。	
2367	寬	宽	hun53	hun53	hun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P746	寬敞，不緊。	
2368	款	款	kʰon33	kʰon33	kon2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	款項，匯款。	
2369	闊	阔	hut3	hut3	hut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	不窄，開闊。	
2370	玩	玩	wun22	wun22	wun6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	古玩，玩具。	又讀[wan22]。
2371	歡	欢	hun53	hun53	hun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	喜歡，歡喜。	
2372	喚	唤	wan22	wan22	waan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	呼喚。	原文誤作[wan55]。
2373	煥	焕	wan22	wan22	waan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	煥然一新。	原文誤作[wan55]。
2374	豁	豁	hut3	hut3	hut2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	豁然，豁嘴，豁口，豁拳。	
2375	桓	桓	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747		又讀[wan21]。
2376	完	完	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	吃完，完全。	
2377	丸	丸	jyn21	jyn21	jyun4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	藥丸，丸子。	
2378	緩	缓	wan33	wan33	waan2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	緩慢，遲緩。	
2379	皖	皖	wan24	wan24	waan5	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	安徽。	
2380	換	换	wan22	wan22	waan6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	交換，換衣。	
2381	活	活	wut2	wut2	wut6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	生活，活魚。	
2382	豌	豌	wun33	wun33	wun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	豌豆。	
2383	剜	剜	wun33	wun33	wun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	挖。	
2384	碗	碗	wun33	wun33	wun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	飯碗，碗筷。	
2385	腕	腕	wun33	wun33	wun2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P747	手腕。	
2386	鰥	鳏	kun53	kun53	gun1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	鰥夫，鰥寡。	
2387	頑	顽	ŋan21	ŋan21	ngaan4	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	頑皮。	
2388	幻	幻	wan55	wan55	waan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	幻想，科幻。	
2389	滑	滑	wat2	wat2	waat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	地滑。	
2390	猾	猾	wat2	wat2	waat6	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	狡猾。	
2391	挖	挖	wɛt3	wɛt3	wet2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	挖地，開挖。	
2392	篡	篡	ʧʰyn55	tʃʰyn55	cyun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	篡位，篡改。	
2393	撰	撰	ʧyn55	tʃyn55	zyun3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	撰寫。	
2394	閂	闩	ʃan53	ʃan53	saan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	門閂。	
2395	拴	拴	ʃan53	ʃan53	saan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	捆綁。	
2396	涮	涮	ʃan55	ʃan55	saan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	涮洗。	
2397	刷	刷	ʧʰat3	tʃʰat3	caat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	牙刷，刷子。	
2398	關	关	kʷan53	kʷan53	gwaan1	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	關門，關心。	
2399	慣	惯	kʷan55	kʷan55	gwaan3	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748	習慣，慣用。	
2400	刮	刮	kʷat3	kʷat3	gwaat2	1998年廣西地方誌編纂委員會《廣西通誌（漢語方言誌）》P748		
